text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
Family WhatsApp conversation protected under proposed hate crime reforms https://t.co/a6xdA0gI5Y #thelegalhour https://t.co/bK2Tu8AJqW,3,1,famili whatsapp convers protect propos hate crime reform,No hashtags,"{'neg': 0.486, 'neu': 0.338, 'pos': 0.176, 'compound': -0.6808}",-0.6808,neg
"There are 10,679 hate crime prosecutions in England and Wales each year - but the way in which they're policed is h… https://t.co/E75FWurmLu",0,0,"there 10,679 hate crime prosecut england wale year - way they'r polic h...",No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"A menorah, installed in north west London to mark the Jewish festival of Hanukkah, has reportedly been vandalised o… https://t.co/f2Aznn68Sf",0,0,"a menorah, instal north west london mark jewish festiv hanukkah, reportedli vandalis o...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@Flashmaggie @treekahlo I believe that it is a hate-crime not to centre trans identified males, in EVERYTHING to do… https://t.co/zK7TADdfQI",0,3,"i believ hate-crim centr tran identifi males, everyth do...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@jiggybeatjules @MariahCarey straight to hr to report as a hate crime tbh,0,1,straight hr report hate crime tbh,No hashtags,"{'neg': 0.595, 'neu': 0.248, 'pos': 0.157, 'compound': -0.743}",-0.743,neg
Everyone seems to instinctively support the idea of hate crime. But who decides what is hateful?? Could have some v… https://t.co/4LOmd5o4N9,0,0,everyon seem instinct support idea hate crime. but decid hateful?? could v...,No hashtags,"{'neg': 0.485, 'neu': 0.419, 'pos': 0.097, 'compound': -0.8131}",-0.8131,neg
Society welcomes proposed reforms to tackle hate crime disparities https://t.co/4FcpcFvLh2 via LawSocGazette,0,0,societi welcom propos reform tackl hate crime dispar,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Here in Nottinghamshire we asked for equality under the law for people with disabilities. See:… https://t.co/uzw7EVz5Ew,1,3,here nottinghamshir ask equal law peopl disabilities. see:...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"""Campaign to make #misogyny a hate crime rebuffed by Law Commission""

Time for a #WomensBillOfRights ♀️ 
#PMQs… https://t.co/gwzkc72e9M",18,13,"""campaign make #misogyni hate crime rebuf law commission"" time #womensbillofright #pmqs...",#misogyny #WomensBillOfRights #PMQs...,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Sheffield Hallam University has a dedicated Report and Support service for anyone who has experienced sexual violen… https://t.co/rjqPpqj1ZV,3,5,sheffield hallam univers dedic report support servic anyon experienc sexual violen...,No hashtags,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019,pos
Women’s rights campaigners have expressed their “disappointment and frustration” after the Law Commission ruled out… https://t.co/7sDBrZl2Co,2,1,"women' right campaign express ""disappoint frustration"" law commiss rule out...",No hashtags,"{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
@DrProudman I'm pro-Europe and a staunch remainer - I think it's bonkers however to argue you're interested in equa… https://t.co/WZ6rwepPWi,0,1,i'm pro-europ staunch remain - i think bonker howev argu interest equa...,No hashtags,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}",0.4588,pos
"We know including misogyny as a hate crime works, specially for those of us who face other forms of hate too. We wi… https://t.co/8i1t4x9VIk",0,2,"we know includ misogyni hate crime works, special u face form hate too. we wi...",No hashtags,"{'neg': 0.462, 'neu': 0.424, 'pos': 0.114, 'compound': -0.8481}",-0.8481,neg
"@LouiseWluddite @joco2014 @UN_Women @NikkieTutorials The worst trans hate crime must surely be,
Not centring trans… https://t.co/xuxZ6BAd6P",3,20,"the worst tran hate crime must sure be, not centr trans...",No hashtags,"{'neg': 0.549, 'neu': 0.34, 'pos': 0.112, 'compound': -0.875}",-0.875,neg
"@LouiseWluddite @joco2014 @UN_Women @NikkieTutorials Nor, is accidentally laddering your fishnets, a hate crime. https://t.co/u1vSvXcc3W",6,55,"nor, accident ladder fishnets, hate crime.",No hashtags,"{'neg': 0.565, 'neu': 0.235, 'pos': 0.2, 'compound': -0.6854}",-0.6854,neg
"Society welcomes proposed reforms to tackle hate crime disparities:

https://t.co/I8cLewbEnW",1,2,societi welcom propos reform tackl hate crime disparities:,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
I still can’t believe that a member if the #press can write and publish this and get away with it   Surely it’s hat… https://t.co/IfhFdpbQ7S,0,1,i still can't believ member #press write publish get away sure hat...,#press,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}",0.3182,pos
"https://t.co/wxQETHDbpl

Seems the law commission know their apples 🍎",0,2,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"The UK is yet again is on the wrong side of history. Brussels, on the other hand, plans to make misogyny a hate cri… https://t.co/moE8FrSd5N",31,83,"the uk yet wrong side history. brussels, hand, plan make misogyni hate cri...",No hashtags,"{'neg': 0.34, 'neu': 0.5, 'pos': 0.16, 'compound': -0.5574}",-0.5574,neg
"At a time of rising hate crimes (across Europe as well as England and Wales) against the LGBT community, it is grea… https://t.co/qAZEnNcPRC",0,0,"at time rise hate crime (across europ well england wales) lgbt community, grea...",No hashtags,"{'neg': 0.373, 'neu': 0.518, 'pos': 0.109, 'compound': -0.7269}",-0.7269,neg
"#ForTheMany🌈

💩#Bojo xmas party a crime🇬🇧#UK sick of no-☠️#Covid_19 or💩#Brexit consequences for🔵#Tories
#ToryScum… https://t.co/AhhSHfv9e3",0,2,#forthemani #bojo xma parti crime#uk sick no-#covid_19 or#brexit consequ for#tori #toryscum...,#ForTheMany #Bojo #ToryScum...,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
@GlenIrvine1 @SkyNewsAust @calvinrobinson You should protest that British First and Patriotic Alternative  are just… https://t.co/TNX0O762tm,0,0,you protest british first patriot altern just...,No hashtags,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
@thugclive this is a hate crime,0,4,hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Solidarity with our mayor @AJogee &amp; with everyone on the receiving end of vile hate crime https://t.co/QBLo7X7jbc,1,1,solidar mayor &amp; everyon receiv end vile hate crime,No hashtags,"{'neg': 0.653, 'neu': 0.347, 'pos': 0.0, 'compound': -0.9062}",-0.9062,neg
The level of hate 😡 and celebration of it🥂in @dragraceit_real is much more horrible than @enorma_jean ´s tandrum. T… https://t.co/lZEIUanKGa,1,5,the level hate celebr itin much horribl 's tandrum. t...,No hashtags,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
in which Mori commits a hate crime https://t.co/5bF35g7Rdx,0,1,mori commit hate crime,No hashtags,"{'neg': 0.692, 'neu': 0.096, 'pos': 0.212, 'compound': -0.7184}",-0.7184,neg
"From @polblonde 

Don't make misogyny a hate crime @UnHerd https://t.co/HVvf9TcLDq",1,2,from don't make misogyni hate crime,No hashtags,"{'neg': 0.333, 'neu': 0.381, 'pos': 0.286, 'compound': -0.1285}",-0.1285,neg
It is honestly a hate crime making heavily pregnant women pee in those tiny pots. I’ve not seen my hooha in 5 month… https://t.co/wERQVF1xwf,0,2,it honestli hate crime make heavili pregnant woman pee tini pots. i'v seen hooha 5 month...,No hashtags,"{'neg': 0.356, 'neu': 0.644, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Recommendations about one of the sinister modes of #HateCrime abuse against people with learning disabilities and a… https://t.co/PGNZMCKCmh,0,0,recommend one sinist mode #hatecrim abus peopl learn disabl a...,#HateCrime,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,pos
"Great article by @polblonde 
https://t.co/oHdCox6MZM",5,16,great articl,No hashtags,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
@DrProudman I don’t understand the Law Commission’s attitude. They seem to think #Misogyny shouldn’t be a hate crim… https://t.co/emLaqgdxQn,0,0,i understand law commission' attitude. they seem think #misogyni hate crim...,#Misogyny,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
New research shows how misogyny (ingrained prejudice against women) is a “gateway drug” to wider division across so… https://t.co/OCw1SIzWyF,0,1,"new research show misogyni (ingrain prejudic women) ""gateway drug"" wider divis across so...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@PompeyCyclist Missed this, but good it's been reported. That's just good ol' fashioned racism and a hate crime..",1,5,"miss this, good reported. that' good ol' fashion racism hate crime..",No hashtags,"{'neg': 0.443, 'neu': 0.283, 'pos': 0.274, 'compound': -0.5574}",-0.5574,neg
"""It is surely time to think again about the entire concept of hate crime. Thousands of actual crimes are going unpu… https://t.co/4jgWlzdh6G",17,36,"""it sure time think entir concept hate crime. thousand actual crime go unpu...",No hashtags,"{'neg': 0.486, 'neu': 0.409, 'pos': 0.105, 'compound': -0.8555}",-0.8555,neg
Officer’s German Shepherd Puppy Killed And Beheaded In Apparent Hate Crime: https://t.co/0dPAM56J4Z,0,0,officer' german shepherd puppi kill and behead in appar hate crime:,No hashtags,"{'neg': 0.598, 'neu': 0.402, 'pos': 0.0, 'compound': -0.9169}",-0.9169,neg
"Sexism is any expression (act, word, image, gesture) based on the idea that some persons, most often women, are inf… https://t.co/TEFFIc4vd1",0,0,"sexism express (act, word, image, gesture) base idea persons, often women, inf...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
If you still believe Jussie Smollet was the victim of a hate crime I don’t know what to tell you sha because 😂 that nigga CLEARLY lying.,0,0,if still believ jussi smollet victim hate crime i know tell sha nigga clearli lying.,No hashtags,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.9136}",-0.9136,neg
Excited to present on our future work on addressing hate crime to the European Committee on Crime Problems (CDPC).… https://t.co/jZuZyyQxwR,0,6,excit present futur work address hate crime european committe crime problem (cdpc)....,No hashtags,"{'neg': 0.626, 'neu': 0.374, 'pos': 0.0, 'compound': -0.9246}",-0.9246,neg
"""This is a missed opportunity to ensure that crimes driven by misogyny, male entitlement and patriarchy are recogni… https://t.co/BlEG0SaOPw",7,5,"""thi miss opportun ensur crime driven misogyny, male entitl patriarchi recogni...",No hashtags,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
Waking up to @stonewalluk celebrating new hate crime proposals that would 'protect gender critical views and langua… https://t.co/ubogxcdIPs,0,1,wake celebr new hate crime propos would 'protect gender critic view langua...,No hashtags,"{'neg': 0.467, 'neu': 0.402, 'pos': 0.131, 'compound': -0.7717}",-0.7717,neg
"@PompeyCyclist @leeroyjones73 I’m genuinely disappointed that you aren’t from Naples. However, hate crime is about… https://t.co/Br4elY405R",0,0,"i'm genuin disappoint naples. however, hate crime about...",No hashtags,"{'neg': 0.664, 'neu': 0.336, 'pos': 0.0, 'compound': -0.872}",-0.872,neg
Police-recorded LGBT hate crimes up sharply since lockdown in Cambridgeshire and nationally https://t.co/EfM5ZGrWVP,2,0,police-record lgbt hate crime sharpli sinc lockdown cambridgeshir nation,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@kay_kayfrance @RaphaelLLevy @Sgt__Detritus @jameskirkup Hi real life trans man here. Why would I want to be includ… https://t.co/mTQOv5Binz,0,11,hi real life tran man here. whi would i want includ...,No hashtags,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,nutral
"#Misogyny 
New research shows how misogyny is a “gateway drug” to wider division across society, tackling it must b… https://t.co/IbrmicddMx",0,0,"#misogyni new research show misogyni ""gateway drug"" wider divis across society, tackl must b...",#Misogyny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@VeraGrayF @Law_Commission Me too! I'm really glad the Law Commission listened to the many VAWG experts who told th… https://t.co/97lxl5FJPt,0,2,me too! i'm realli glad law commiss listen mani vawg expert told th...,No hashtags,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.5093}",0.5093,pos
"I am advising that the Law Commission has today published its Final Report of its review of hate crime laws.
The fu… https://t.co/aFqnqeB2m2",0,1,i advis law commiss today publish final report review hate crime laws. the fu...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@EyeEdinburgh @ShahrarAli @lawcommission Excellent explanation. 

And proving intention undermines the whole premis… https://t.co/6uXKKZS6nt",0,2,excel explanation. and prove intent undermin whole premis...,No hashtags,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}",0.4588,pos
My local cafe not having ice for iced coffee in December is a hate crime,0,4,my local cafe ice ice coffe decemb hate crime,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"The Law Commission has recommended misogyny should not be made a hate crime. 

I believe that this is totally unacc… https://t.co/x36vUJBCTl",16,16,the law commiss recommend misogyni made hate crime. i believ total unacc...,No hashtags,"{'neg': 0.407, 'neu': 0.452, 'pos': 0.141, 'compound': -0.6908}",-0.6908,neg
"Someone genuinely thinks that little of the British public that they believed we would accept these excuses. So, is… https://t.co/RDpgxLvYfL",0,1,"someon genuin think littl british public believ would accept excuses. so, is...",No hashtags,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",0.3818,pos
"""Without reform, misogyny that drives a huge amount of online abuse will go unrecognised. ""Without reform, the chan… https://t.co/Cieg3Buu2V",8,16,"""without reform, misogyni drive huge amount onlin abus go unrecognised. ""without reform, chan...",No hashtags,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182,pos
"He put oreos in, I'm about to commit a hate crime https://t.co/vrM4L2Gqmf",0,1,"he put oreo in, i'm commit hate crime",No hashtags,"{'neg': 0.5, 'neu': 0.347, 'pos': 0.153, 'compound': -0.7184}",-0.7184,neg
@badgalflorenc i hate joe and the juice because i went there when i was like 14 in manchester and the 2 men working… https://t.co/UniynkANCY,0,1,hate joe juic went like 14 manchest 2 men working...,No hashtags,"{'neg': 0.28, 'neu': 0.53, 'pos': 0.189, 'compound': -0.296}",-0.296,neg
The Law Commission yesterday announced its recommendations on hate crime laws. Chapter 11 concludes that the s.3 Fo… https://t.co/dhTDMzBMZc,2,4,the law commiss yesterday announc recommend hate crime laws. chapter 11 conclud s.3 fo...,No hashtags,"{'neg': 0.348, 'neu': 0.531, 'pos': 0.121, 'compound': -0.6908}",-0.6908,neg
A 43-year-old Michigan man sentenced to 5 years for a hate crime against a teenager at a public beach | Karen Madej… https://t.co/BriOPQEkPD,0,0,a 43-year-old michigan man sentenc 5 year hate crime teenag public beach | karen madej...,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"This week, #vdLCommission meets to discuss:

🔸Conditions in platform work
🔸Coercive actions by non-EU countries
🔸So… https://t.co/Z64voOiZVO",45,79,"thi week, #vdlcommiss meet discuss: condit platform work coerciv action non-eu countri so...",#vdLCommission,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@polblonde WPUK is not in favour of such proposals either. Here is our statement from March this year https://t.co/0Ukyfkmd55,9,30,wpuk favour propos either. here statement march year,No hashtags,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
"""While superficially appealing, the change would not tackle the central problem, which is the staggering failure of… https://t.co/javKXpCJ8V",18,50,"""while superfici appealing, chang would tackl central problem, stagger failur of...",No hashtags,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",-0.4019,neg
@CPSUK I think it is a poorly written piece of legislation that is being implemented in a very inconsistent manner… https://t.co/ZkvKlbwy60,0,1,i think poorli written piec legisl implement inconsist manner...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
